"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FIN","EMP","TOT","PC_WKGPOP","Q","2002-Q1",68.13967,
"FIN","EMP","TOT","PC_WKGPOP","Q","2002-Q2",68.1068,
"FIN","EMP","TOT","PC_WKGPOP","Q","2002-Q3",68.07217,
"FIN","EMP","TOT","PC_WKGPOP","Q","2002-Q4",68.04297,
"FIN","EMP","TOT","PC_WKGPOP","Q","2003-Q1",68.01551,
"FIN","EMP","TOT","PC_WKGPOP","Q","2003-Q2",67.79681,
"FIN","EMP","TOT","PC_WKGPOP","Q","2003-Q3",67.63872,
"FIN","EMP","TOT","PC_WKGPOP","Q","2003-Q4",67.40772,
"FIN","EMP","TOT","PC_WKGPOP","Q","2004-Q1",67.44809,
"FIN","EMP","TOT","PC_WKGPOP","Q","2004-Q2",67.3885,
"FIN","EMP","TOT","PC_WKGPOP","Q","2004-Q3",67.84702,
"FIN","EMP","TOT","PC_WKGPOP","Q","2004-Q4",67.91689,
"FIN","EMP","TOT","PC_WKGPOP","Q","2005-Q1",68.22315,
"FIN","EMP","TOT","PC_WKGPOP","Q","2005-Q2",68.24343,
"FIN","EMP","TOT","PC_WKGPOP","Q","2005-Q3",68.33531,
"FIN","EMP","TOT","PC_WKGPOP","Q","2005-Q4",68.82671,
"FIN","EMP","TOT","PC_WKGPOP","Q","2006-Q1",69.11284,
"FIN","EMP","TOT","PC_WKGPOP","Q","2006-Q2",68.922,
"FIN","EMP","TOT","PC_WKGPOP","Q","2006-Q3",69.59181,
"FIN","EMP","TOT","PC_WKGPOP","Q","2006-Q4",69.7608,
"FIN","EMP","TOT","PC_WKGPOP","Q","2007-Q1",69.78988,
"FIN","EMP","TOT","PC_WKGPOP","Q","2007-Q2",70.20396,
"FIN","EMP","TOT","PC_WKGPOP","Q","2007-Q3",70.5596,
"FIN","EMP","TOT","PC_WKGPOP","Q","2007-Q4",70.67625,
"FIN","EMP","TOT","PC_WKGPOP","Q","2008-Q1",70.98022,
"FIN","EMP","TOT","PC_WKGPOP","Q","2008-Q2",71.19462,
"FIN","EMP","TOT","PC_WKGPOP","Q","2008-Q3",71.08467,
"FIN","EMP","TOT","PC_WKGPOP","Q","2008-Q4",71.03947,
"FIN","EMP","TOT","PC_WKGPOP","Q","2009-Q1",69.97517,
"FIN","EMP","TOT","PC_WKGPOP","Q","2009-Q2",68.67972,
"FIN","EMP","TOT","PC_WKGPOP","Q","2009-Q3",68.10101,
"FIN","EMP","TOT","PC_WKGPOP","Q","2009-Q4",68.00672,
"FIN","EMP","TOT","PC_WKGPOP","Q","2010-Q1",68.03628,
"FIN","EMP","TOT","PC_WKGPOP","Q","2010-Q2",68.03233,
"FIN","EMP","TOT","PC_WKGPOP","Q","2010-Q3",68.11207,
"FIN","EMP","TOT","PC_WKGPOP","Q","2010-Q4",68.41167,
"FIN","EMP","TOT","PC_WKGPOP","Q","2011-Q1",68.66208,
"FIN","EMP","TOT","PC_WKGPOP","Q","2011-Q2",68.92795,
"FIN","EMP","TOT","PC_WKGPOP","Q","2011-Q3",69.09297,
"FIN","EMP","TOT","PC_WKGPOP","Q","2011-Q4",69.43391,
"FIN","EMP","TOT","PC_WKGPOP","Q","2012-Q1",69.39397,
"FIN","EMP","TOT","PC_WKGPOP","Q","2012-Q2",69.26038,
"FIN","EMP","TOT","PC_WKGPOP","Q","2012-Q3",69.46866,
"FIN","EMP","TOT","PC_WKGPOP","Q","2012-Q4",69.30769,
"FIN","EMP","TOT","PC_WKGPOP","Q","2013-Q1",68.94154,
"FIN","EMP","TOT","PC_WKGPOP","Q","2013-Q2",69.13138,
"FIN","EMP","TOT","PC_WKGPOP","Q","2013-Q3",68.72457,
"FIN","EMP","TOT","PC_WKGPOP","Q","2013-Q4",68.75396,
"FIN","EMP","TOT","PC_WKGPOP","Q","2014-Q1",68.75101,
"FIN","EMP","TOT","PC_WKGPOP","Q","2014-Q2",68.92134,
"FIN","EMP","TOT","PC_WKGPOP","Q","2014-Q3",68.58235,
"FIN","EMP","TOT","PC_WKGPOP","Q","2014-Q4",68.59369,
"FIN","EMP","TOT","PC_WKGPOP","Q","2015-Q1",68.62055,
"FIN","EMP","TOT","PC_WKGPOP","Q","2015-Q2",68.35611,
"FIN","EMP","TOT","PC_WKGPOP","Q","2015-Q3",68.60337,
"FIN","EMP","TOT","PC_WKGPOP","Q","2015-Q4",68.53674,
"FIN","EMP","TOT","PC_WKGPOP","Q","2016-Q1",68.93151,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","1998-Q1",60.87866,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","1998-Q2",59.00225,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","1998-Q3",61.38239,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","1998-Q4",61.88096,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","1999-Q1",63.24378,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","1999-Q2",63.37057,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","1999-Q3",63.46045,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","1999-Q4",63.62381,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2000-Q1",63.63355,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2000-Q2",63.99586,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2000-Q3",64.60175,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2000-Q4",64.65099,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2001-Q1",64.79294,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2001-Q2",65.45305,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2001-Q3",65.35886,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2001-Q4",66.03853,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2002-Q1",66.00464,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2002-Q2",66.17606,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2002-Q3",66.41812,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2002-Q4",66.20762,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2003-Q1",66.36504,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2003-Q2",66.02457,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2003-Q3",65.22931,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2003-Q4",65.26134,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2004-Q1",65.18266,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2004-Q2",65.29737,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2004-Q3",65.85262,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2004-Q4",65.99511,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2005-Q1",66.4393,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2005-Q2",66.44592,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2005-Q3",66.5338,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2005-Q4",66.65105,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2006-Q1",66.9898,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2006-Q2",67.10754,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2006-Q3",67.34787,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2006-Q4",67.67968,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2007-Q1",68.18799,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2007-Q2",68.24821,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2007-Q3",68.51625,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2007-Q4",68.87534,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2008-Q1",68.84118,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2008-Q2",68.92453,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2008-Q3",69.00529,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2008-Q4",69.07251,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2009-Q1",68.89954,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2009-Q2",67.93339,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2009-Q3",67.36999,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2009-Q4",67.31318,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2010-Q1",66.98885,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2010-Q2",66.92922,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2010-Q3",66.72784,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2010-Q4",67.01235,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2011-Q1",66.86541,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2011-Q2",67.1385,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2011-Q3",67.83627,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2011-Q4",68.02603,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2012-Q1",68.09126,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2012-Q2",67.99931,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2012-Q3",68.52277,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2012-Q4",68.06815,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2013-Q1",68.11018,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2013-Q2",67.99404,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2013-Q3",67.3059,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2013-Q4",67.90179,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2014-Q1",67.80534,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2014-Q2",68.18714,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2014-Q3",68.13742,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2014-Q4",67.70164,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2015-Q1",67.79866,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2015-Q2",67.5866,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2015-Q3",67.77061,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2015-Q4",67.77747,
"FIN","EMP","WOMEN","PC_WKGPOP","Q","2016-Q1",67.81878,
"FRA","EMP","MEN","THND_PER","Q","2003-Q1",13329.88,
"FRA","EMP","MEN","THND_PER","Q","2003-Q2",13304.96,
"FRA","EMP","MEN","THND_PER","Q","2003-Q3",13313.14,
"FRA","EMP","MEN","THND_PER","Q","2003-Q4",13309.32,
"FRA","EMP","MEN","THND_PER","Q","2004-Q1",13338.82,
"FRA","EMP","MEN","THND_PER","Q","2004-Q2",13312.26,
"FRA","EMP","MEN","THND_PER","Q","2004-Q3",13331.92,
"FRA","EMP","MEN","THND_PER","Q","2004-Q4",13317.78,
"FRA","EMP","MEN","THND_PER","Q","2005-Q1",13322.66,
"FRA","EMP","MEN","THND_PER","Q","2005-Q2",13374.64,
"FRA","EMP","MEN","THND_PER","Q","2005-Q3",13366.79,
"FRA","EMP","MEN","THND_PER","Q","2005-Q4",13368.96,
"FRA","EMP","MEN","THND_PER","Q","2006-Q1",13350.61,
"FRA","EMP","MEN","THND_PER","Q","2006-Q2",13389.07,
"FRA","EMP","MEN","THND_PER","Q","2006-Q3",13459.74,
"FRA","EMP","MEN","THND_PER","Q","2006-Q4",13385.76,
"FRA","EMP","MEN","THND_PER","Q","2007-Q1",13462.58,
"FRA","EMP","MEN","THND_PER","Q","2007-Q2",13519.17,
"FRA","EMP","MEN","THND_PER","Q","2007-Q3",13580.66,
"FRA","EMP","MEN","THND_PER","Q","2007-Q4",13621.62,
"FRA","EMP","MEN","THND_PER","Q","2008-Q1",13667.27,
"FRA","EMP","MEN","THND_PER","Q","2008-Q2",13693.1,
"FRA","EMP","MEN","THND_PER","Q","2008-Q3",13692.4,
"FRA","EMP","MEN","THND_PER","Q","2008-Q4",13720.92,
"FRA","EMP","MEN","THND_PER","Q","2009-Q1",13574.42,
"FRA","EMP","MEN","THND_PER","Q","2009-Q2",13500.56,
"FRA","EMP","MEN","THND_PER","Q","2009-Q3",13442.04,
"FRA","EMP","MEN","THND_PER","Q","2009-Q4",13425.06,
"FRA","EMP","MEN","THND_PER","Q","2010-Q1",13478.17,
"FRA","EMP","MEN","THND_PER","Q","2010-Q2",13506.04,
"FRA","EMP","MEN","THND_PER","Q","2010-Q3",13524.5,
"FRA","EMP","MEN","THND_PER","Q","2010-Q4",13570.6,
"FRA","EMP","MEN","THND_PER","Q","2011-Q1",13553.41,
"FRA","EMP","MEN","THND_PER","Q","2011-Q2",13547.85,
"FRA","EMP","MEN","THND_PER","Q","2011-Q3",13531.97,
"FRA","EMP","MEN","THND_PER","Q","2011-Q4",13483.63,
"FRA","EMP","MEN","THND_PER","Q","2012-Q1",13490.5,
"FRA","EMP","MEN","THND_PER","Q","2012-Q2",13503.72,
"FRA","EMP","MEN","THND_PER","Q","2012-Q3",13505.64,
"FRA","EMP","MEN","THND_PER","Q","2012-Q4",13512.16,
"FRA","EMP","MEN","THND_PER","Q","2013-Q1",13421.45,
"FRA","EMP","MEN","THND_PER","Q","2013-Q2",13441.08,
"FRA","EMP","MEN","THND_PER","Q","2013-Q3",13439.37,
"FRA","EMP","MEN","THND_PER","Q","2013-Q4",13395.55,"B"
"FRA","EMP","MEN","THND_PER","Q","2014-Q1",13680.46,
"FRA","EMP","MEN","THND_PER","Q","2014-Q2",13671.93,
"FRA","EMP","MEN","THND_PER","Q","2014-Q3",13658.44,
"FRA","EMP","MEN","THND_PER","Q","2014-Q4",13687.54,
"FRA","EMP","MEN","THND_PER","Q","2015-Q1",13636.5,
"FRA","EMP","MEN","THND_PER","Q","2015-Q2",13631.61,
"FRA","EMP","MEN","THND_PER","Q","2015-Q3",13634.53,
"FRA","EMP","MEN","THND_PER","Q","2015-Q4",13650.01,
"FRA","EMP","MEN","THND_PER","Q","2016-Q1",13725.09,
"FRA","EMP","TOT","THND_PER","Q","2003-Q1",24750.38,
"FRA","EMP","TOT","THND_PER","Q","2003-Q2",24688.49,
"FRA","EMP","TOT","THND_PER","Q","2003-Q3",24741.76,
"FRA","EMP","TOT","THND_PER","Q","2003-Q4",24640.43,
"FRA","EMP","TOT","THND_PER","Q","2004-Q1",24715.86,
"FRA","EMP","TOT","THND_PER","Q","2004-Q2",24783.5,
"FRA","EMP","TOT","THND_PER","Q","2004-Q3",24889.03,
"FRA","EMP","TOT","THND_PER","Q","2004-Q4",24844.45,
"FRA","EMP","TOT","THND_PER","Q","2005-Q1",24948.1,
"FRA","EMP","TOT","THND_PER","Q","2005-Q2",25032.1,
"FRA","EMP","TOT","THND_PER","Q","2005-Q3",25011.9,
"FRA","EMP","TOT","THND_PER","Q","2005-Q4",24938.88,
"FRA","EMP","TOT","THND_PER","Q","2006-Q1",25007,
"FRA","EMP","TOT","THND_PER","Q","2006-Q2",25063.99,
"FRA","EMP","TOT","THND_PER","Q","2006-Q3",25230.82,
"FRA","EMP","TOT","THND_PER","Q","2006-Q4",25296.03,
"FRA","EMP","TOT","THND_PER","Q","2007-Q1",25370.89,
"FRA","EMP","TOT","THND_PER","Q","2007-Q2",25514.89,
"FRA","EMP","TOT","THND_PER","Q","2007-Q3",25669.11,
"FRA","EMP","TOT","THND_PER","Q","2007-Q4",25795.44,
"FRA","EMP","TOT","THND_PER","Q","2008-Q1",25909.38,
"FRA","EMP","TOT","THND_PER","Q","2008-Q2",25926.37,
"FRA","EMP","TOT","THND_PER","Q","2008-Q3",25933,
"FRA","EMP","TOT","THND_PER","Q","2008-Q4",25942.18,
"FRA","EMP","TOT","THND_PER","Q","2009-Q1",25769.81,
"FRA","EMP","TOT","THND_PER","Q","2009-Q2",25721.43,
"FRA","EMP","TOT","THND_PER","Q","2009-Q3",25636.02,
"FRA","EMP","TOT","THND_PER","Q","2009-Q4",25572.63,
"FRA","EMP","TOT","THND_PER","Q","2010-Q1",25699.56,
"FRA","EMP","TOT","THND_PER","Q","2010-Q2",25729.54,
"FRA","EMP","TOT","THND_PER","Q","2010-Q3",25765.24,
"FRA","EMP","TOT","THND_PER","Q","2010-Q4",25726.13,
"FRA","EMP","TOT","THND_PER","Q","2011-Q1",25724.92,
"FRA","EMP","TOT","THND_PER","Q","2011-Q2",25780.84,
"FRA","EMP","TOT","THND_PER","Q","2011-Q3",25762.21,
"FRA","EMP","TOT","THND_PER","Q","2011-Q4",25761.5,
"FRA","EMP","TOT","THND_PER","Q","2012-Q1",25781.92,
"FRA","EMP","TOT","THND_PER","Q","2012-Q2",25799.7,
"FRA","EMP","TOT","THND_PER","Q","2012-Q3",25794.07,
"FRA","EMP","TOT","THND_PER","Q","2012-Q4",25818.17,
"FRA","EMP","TOT","THND_PER","Q","2013-Q1",25705.3,
"FRA","EMP","TOT","THND_PER","Q","2013-Q2",25760.81,
"FRA","EMP","TOT","THND_PER","Q","2013-Q3",25804.27,
"FRA","EMP","TOT","THND_PER","Q","2013-Q4",25785.01,"B"
"FRA","EMP","TOT","THND_PER","Q","2014-Q1",26399.5,
"FRA","EMP","TOT","THND_PER","Q","2014-Q2",26389.21,
"FRA","EMP","TOT","THND_PER","Q","2014-Q3",26325.02,
"FRA","EMP","TOT","THND_PER","Q","2014-Q4",26398.31,
"FRA","EMP","TOT","THND_PER","Q","2015-Q1",26341.15,
"FRA","EMP","TOT","THND_PER","Q","2015-Q2",26364.36,
"FRA","EMP","TOT","THND_PER","Q","2015-Q3",26405.82,
"FRA","EMP","TOT","THND_PER","Q","2015-Q4",26423.07,
"FRA","EMP","TOT","THND_PER","Q","2016-Q1",26561.41,
"FRA","EMP","WOMEN","THND_PER","Q","2003-Q1",11420.49,
"FRA","EMP","WOMEN","THND_PER","Q","2003-Q2",11383.53,
"FRA","EMP","WOMEN","THND_PER","Q","2003-Q3",11428.62,
"FRA","EMP","WOMEN","THND_PER","Q","2003-Q4",11331.12,
"FRA","EMP","WOMEN","THND_PER","Q","2004-Q1",11377.04,
"FRA","EMP","WOMEN","THND_PER","Q","2004-Q2",11471.24,
"FRA","EMP","WOMEN","THND_PER","Q","2004-Q3",11557.11,
"FRA","EMP","WOMEN","THND_PER","Q","2004-Q4",11526.67,
"FRA","EMP","WOMEN","THND_PER","Q","2005-Q1",11625.44,
"FRA","EMP","WOMEN","THND_PER","Q","2005-Q2",11657.45,
"FRA","EMP","WOMEN","THND_PER","Q","2005-Q3",11645.11,
"FRA","EMP","WOMEN","THND_PER","Q","2005-Q4",11569.92,
"FRA","EMP","WOMEN","THND_PER","Q","2006-Q1",11656.39,
"FRA","EMP","WOMEN","THND_PER","Q","2006-Q2",11674.93,
"FRA","EMP","WOMEN","THND_PER","Q","2006-Q3",11771.08,
"FRA","EMP","WOMEN","THND_PER","Q","2006-Q4",11910.27,
"FRA","EMP","WOMEN","THND_PER","Q","2007-Q1",11908.31,
"FRA","EMP","WOMEN","THND_PER","Q","2007-Q2",11995.72,
"FRA","EMP","WOMEN","THND_PER","Q","2007-Q3",12088.44,
"FRA","EMP","WOMEN","THND_PER","Q","2007-Q4",12173.82,
"FRA","EMP","WOMEN","THND_PER","Q","2008-Q1",12242.1,
"FRA","EMP","WOMEN","THND_PER","Q","2008-Q2",12233.27,
"FRA","EMP","WOMEN","THND_PER","Q","2008-Q3",12240.6,
"FRA","EMP","WOMEN","THND_PER","Q","2008-Q4",12221.26,
"FRA","EMP","WOMEN","THND_PER","Q","2009-Q1",12195.39,
"FRA","EMP","WOMEN","THND_PER","Q","2009-Q2",12220.88,
"FRA","EMP","WOMEN","THND_PER","Q","2009-Q3",12193.98,
"FRA","EMP","WOMEN","THND_PER","Q","2009-Q4",12147.57,
"FRA","EMP","WOMEN","THND_PER","Q","2010-Q1",12221.4,
"FRA","EMP","WOMEN","THND_PER","Q","2010-Q2",12223.5,
"FRA","EMP","WOMEN","THND_PER","Q","2010-Q3",12240.74,
"FRA","EMP","WOMEN","THND_PER","Q","2010-Q4",12155.54,
"FRA","EMP","WOMEN","THND_PER","Q","2011-Q1",12171.51,
"FRA","EMP","WOMEN","THND_PER","Q","2011-Q2",12232.99,
"FRA","EMP","WOMEN","THND_PER","Q","2011-Q3",12230.23,
"FRA","EMP","WOMEN","THND_PER","Q","2011-Q4",12277.87,
"FRA","EMP","WOMEN","THND_PER","Q","2012-Q1",12291.42,
"FRA","EMP","WOMEN","THND_PER","Q","2012-Q2",12295.98,
"FRA","EMP","WOMEN","THND_PER","Q","2012-Q3",12288.43,
"FRA","EMP","WOMEN","THND_PER","Q","2012-Q4",12306.01,
"FRA","EMP","WOMEN","THND_PER","Q","2013-Q1",12283.84,
"FRA","EMP","WOMEN","THND_PER","Q","2013-Q2",12319.73,
"FRA","EMP","WOMEN","THND_PER","Q","2013-Q3",12364.9,
"FRA","EMP","WOMEN","THND_PER","Q","2013-Q4",12389.46,"B"
"FRA","EMP","WOMEN","THND_PER","Q","2014-Q1",12719.05,
"FRA","EMP","WOMEN","THND_PER","Q","2014-Q2",12717.28,
"FRA","EMP","WOMEN","THND_PER","Q","2014-Q3",12666.58,
"FRA","EMP","WOMEN","THND_PER","Q","2014-Q4",12710.76,
"FRA","EMP","WOMEN","THND_PER","Q","2015-Q1",12704.65,
"FRA","EMP","WOMEN","THND_PER","Q","2015-Q2",12732.76,
"FRA","EMP","WOMEN","THND_PER","Q","2015-Q3",12771.29,
"FRA","EMP","WOMEN","THND_PER","Q","2015-Q4",12773.06,
"FRA","EMP","WOMEN","THND_PER","Q","2016-Q1",12836.32,
"FRA","EMP","MEN","PC_WKGPOP","Q","2003-Q1",70.25673,
"FRA","EMP","MEN","PC_WKGPOP","Q","2003-Q2",70.0156,
"FRA","EMP","MEN","PC_WKGPOP","Q","2003-Q3",69.88154,
"FRA","EMP","MEN","PC_WKGPOP","Q","2003-Q4",69.80713,
"FRA","EMP","MEN","PC_WKGPOP","Q","2004-Q1",69.87465,
"FRA","EMP","MEN","PC_WKGPOP","Q","2004-Q2",69.6649,
"FRA","EMP","MEN","PC_WKGPOP","Q","2004-Q3",69.47748,
"FRA","EMP","MEN","PC_WKGPOP","Q","2004-Q4",69.26819,
"FRA","EMP","MEN","PC_WKGPOP","Q","2005-Q1",69.32913,
"FRA","EMP","MEN","PC_WKGPOP","Q","2005-Q2",69.3569,
"FRA","EMP","MEN","PC_WKGPOP","Q","2005-Q3",69.21309,
"FRA","EMP","MEN","PC_WKGPOP","Q","2005-Q4",69.16383,
"FRA","EMP","MEN","PC_WKGPOP","Q","2006-Q1",68.91019,
"FRA","EMP","MEN","PC_WKGPOP","Q","2006-Q2",68.98658,
"FRA","EMP","MEN","PC_WKGPOP","Q","2006-Q3",69.23118,
"FRA","EMP","MEN","PC_WKGPOP","Q","2006-Q4",68.79202,
"FRA","EMP","MEN","PC_WKGPOP","Q","2007-Q1",68.99596,
"FRA","EMP","MEN","PC_WKGPOP","Q","2007-Q2",69.15918,
"FRA","EMP","MEN","PC_WKGPOP","Q","2007-Q3",69.29478,
"FRA","EMP","MEN","PC_WKGPOP","Q","2007-Q4",69.40175,
"FRA","EMP","MEN","PC_WKGPOP","Q","2008-Q1",69.6323,
"FRA","EMP","MEN","PC_WKGPOP","Q","2008-Q2",69.69173,
"FRA","EMP","MEN","PC_WKGPOP","Q","2008-Q3",69.6542,
"FRA","EMP","MEN","PC_WKGPOP","Q","2008-Q4",69.70512,
"FRA","EMP","MEN","PC_WKGPOP","Q","2009-Q1",68.994,
"FRA","EMP","MEN","PC_WKGPOP","Q","2009-Q2",68.57684,
"FRA","EMP","MEN","PC_WKGPOP","Q","2009-Q3",68.15007,
"FRA","EMP","MEN","PC_WKGPOP","Q","2009-Q4",68.00407,
"FRA","EMP","MEN","PC_WKGPOP","Q","2010-Q1",68.29667,
"FRA","EMP","MEN","PC_WKGPOP","Q","2010-Q2",68.24062,
"FRA","EMP","MEN","PC_WKGPOP","Q","2010-Q3",68.30521,
"FRA","EMP","MEN","PC_WKGPOP","Q","2010-Q4",68.43846,
"FRA","EMP","MEN","PC_WKGPOP","Q","2011-Q1",68.40587,
"FRA","EMP","MEN","PC_WKGPOP","Q","2011-Q2",68.29913,
"FRA","EMP","MEN","PC_WKGPOP","Q","2011-Q3",68.2101,
"FRA","EMP","MEN","PC_WKGPOP","Q","2011-Q4",67.93237,
"FRA","EMP","MEN","PC_WKGPOP","Q","2012-Q1",68.02062,
"FRA","EMP","MEN","PC_WKGPOP","Q","2012-Q2",68.09293,
"FRA","EMP","MEN","PC_WKGPOP","Q","2012-Q3",68.17419,
"FRA","EMP","MEN","PC_WKGPOP","Q","2012-Q4",68.18178,
"FRA","EMP","MEN","PC_WKGPOP","Q","2013-Q1",67.94028,
"FRA","EMP","MEN","PC_WKGPOP","Q","2013-Q2",67.8999,
"FRA","EMP","MEN","PC_WKGPOP","Q","2013-Q3",67.93172,
"FRA","EMP","MEN","PC_WKGPOP","Q","2013-Q4",67.70194,"B"
"FRA","EMP","MEN","PC_WKGPOP","Q","2014-Q1",67.38151,
"FRA","EMP","MEN","PC_WKGPOP","Q","2014-Q2",67.27305,
"FRA","EMP","MEN","PC_WKGPOP","Q","2014-Q3",67.16601,
"FRA","EMP","MEN","PC_WKGPOP","Q","2014-Q4",67.30755,
"FRA","EMP","MEN","PC_WKGPOP","Q","2015-Q1",67.16709,
"FRA","EMP","MEN","PC_WKGPOP","Q","2015-Q2",67.05389,
"FRA","EMP","MEN","PC_WKGPOP","Q","2015-Q3",67.01424,
"FRA","EMP","MEN","PC_WKGPOP","Q","2015-Q4",67.15776,
"FRA","EMP","MEN","PC_WKGPOP","Q","2016-Q1",67.45711,
"FRA","EMP","TOT","PC_WKGPOP","Q","2003-Q1",64.3235,
"FRA","EMP","TOT","PC_WKGPOP","Q","2003-Q2",64.03378,
"FRA","EMP","TOT","PC_WKGPOP","Q","2003-Q3",64.00144,
"FRA","EMP","TOT","PC_WKGPOP","Q","2003-Q4",63.78851,
"FRA","EMP","TOT","PC_WKGPOP","Q","2004-Q1",63.81804,
"FRA","EMP","TOT","PC_WKGPOP","Q","2004-Q2",63.86095,
"FRA","EMP","TOT","PC_WKGPOP","Q","2004-Q3",63.88913,
"FRA","EMP","TOT","PC_WKGPOP","Q","2004-Q4",63.7761,
"FRA","EMP","TOT","PC_WKGPOP","Q","2005-Q1",63.89268,
"FRA","EMP","TOT","PC_WKGPOP","Q","2005-Q2",63.89244,
"FRA","EMP","TOT","PC_WKGPOP","Q","2005-Q3",63.69738,
"FRA","EMP","TOT","PC_WKGPOP","Q","2005-Q4",63.55664,
"FRA","EMP","TOT","PC_WKGPOP","Q","2006-Q1",63.53127,
"FRA","EMP","TOT","PC_WKGPOP","Q","2006-Q2",63.53417,
"FRA","EMP","TOT","PC_WKGPOP","Q","2006-Q3",63.82747,
"FRA","EMP","TOT","PC_WKGPOP","Q","2006-Q4",63.9742,
"FRA","EMP","TOT","PC_WKGPOP","Q","2007-Q1",63.99003,
"FRA","EMP","TOT","PC_WKGPOP","Q","2007-Q2",64.22869,
"FRA","EMP","TOT","PC_WKGPOP","Q","2007-Q3",64.45683,
"FRA","EMP","TOT","PC_WKGPOP","Q","2007-Q4",64.72135,
"FRA","EMP","TOT","PC_WKGPOP","Q","2008-Q1",64.94583,
"FRA","EMP","TOT","PC_WKGPOP","Q","2008-Q2",64.92271,
"FRA","EMP","TOT","PC_WKGPOP","Q","2008-Q3",64.90303,
"FRA","EMP","TOT","PC_WKGPOP","Q","2008-Q4",64.90363,
"FRA","EMP","TOT","PC_WKGPOP","Q","2009-Q1",64.43203,
